,Name,APPLE,APPLE - NUMBER OF SHARES,APPLE - FREE FLOAT NOSH,APPLE_X,ALLIANZ,ALLIANZ - NUMBER OF SHARES,ALLIANZ - FREE FLOAT NOSH,ALLIANZ_X,GENERAL ELECTRIC,GENERAL ELECTRIC - NUMBER OF SHARES,GENERAL ELECTRIC - FREE FLOAT NOSH,GENERAL ELECTRIC_X,LLOYDS BANKING GROUP,LLOYDS BANKING GROUP - NUMBER OF SHARES,LLOYDS BANKING GROUP - FREE FLOAT NOSH,LLOYDS BANKING GROUP_X,BT GROUP,BT GROUP - NUMBER OF SHARES,BT GROUP - FREE FLOAT NOSH,BT GROUP_X,DEUTSCHE POST,DEUTSCHE POST - NUMBER OF SHARES,DEUTSCHE POST - FREE FLOAT NOSH,DEUTSCHE POST_X,JOHNSON & JOHNSON,JOHNSON & JOHNSON - NUMBER OF SHARES,JOHNSON & JOHNSON - FREE FLOAT NOSH,JOHNSON & JOHNSON_X,M
702,2017-12-27,170.6,5134310,1.0,1.0,194.639,440250,0.93,0.8407953924412495,16.7065,8672084,1.0,1.0,67.78,71967360,0.95,0.7462965036008806,274.23,9917781,0.83,0.7462965036008806,40.576,1213640,0.72,0.8407953924412495,140.57,2686520,1.0,1.0,6638314776.757693
703,2017-12-28,171.08,5134310,1.0,1.0,193.85,440250,0.93,0.8376612497905848,16.6873,8672084,1.0,1.0,67.57,71967360,0.95,0.7441306693455371,267.3,9917781,0.83,0.7441306693455371,40.098,1213640,0.72,0.8376612497905848,140.56,2686520,1.0,1.0,6571545190.60005
704,2017-12-29,169.23,5134310,1.0,1.0,192.179,440250,0.93,0.832778147901399,16.7738,8672084,1.0,1.0,68.06,71972930,0.95,0.7392348918868972,271.55,9921826,0.83,0.7392348918868972,39.765,1228708,0.72,0.832778147901399,139.72,2686520,1.0,1.0,6577706553.916124
705,2018-01-01,169.23,5134310,1.0,1.0,192.179,440250,0.93,0.832778147901399,16.7738,8672084,1.0,1.0,68.06,71972930,1.0,0.7392348918868972,271.55,9921826,0.83,0.7392348918868972,39.765,1228708,0.72,0.832778147901399,139.72,2686520,1.0,1.0,6758762832.452439
706,2018-01-02,172.26,5134310,1.0,1.0,193.22,440250,0.93,0.8302200083022001,17.2833,8672084,1.0,1.0,67.7,71972930,1.0,0.7364041385912589,275.0,9921826,0.83,0.7364041385912589,39.59,1228708,0.72,0.8302200083022001,139.23,2686520,1.0,1.0,6759000896.423759
707,2018-01-03,172.23,5134310,1.0,1.0,193.38,440250,0.93,0.8317045785337048,17.4467,8672084,1.0,1.0,67.47,71972930,1.0,0.7400281210686006,272.4,9921826,0.83,0.7400281210686006,40.0,1228708,0.72,0.8317045785337048,140.56,2686520,1.0,1.0,6762132506.369914
708,2018-01-04,173.03,5134310,1.0,1.0,196.46,440250,0.93,0.8281230590865803,17.812,8672084,1.0,1.0,68.06,71972930,1.0,0.737925690882928,269.05,9921826,0.83,0.737925690882928,40.25,1228708,0.72,0.8281230590865803,140.55,2686520,1.0,1.0,6766250127.483148
709,2018-01-05,175.0,5134310,1.0,1.0,198.0,440250,0.93,0.8308062975117351,17.8216,8672084,1.0,1.0,68.07,71972930,1.0,0.737300007373,271.0,9921826,0.83,0.737300007373,40.68,1228708,0.72,0.8308062975117351,141.71,2686520,1.0,1.0,6788634973.532923
710,2018-01-08,174.35,5134310,1.0,1.0,198.98,440250,0.93,0.8349684799398822,17.5716,8672084,1.0,1.0,68.06,71972930,1.0,0.7364041385912589,267.95,9921826,0.83,0.7364041385912589,40.75,1228708,0.72,0.8349684799398822,141.89,2686520,1.0,1.0,6759072453.206363
711,2018-01-09,174.33,5134310,1.0,1.0,200.1,440250,0.93,0.8382229673093042,17.8408,8672084,1.0,1.0,68.4,71972930,1.0,0.7394808844191377,273.6,9921826,0.83,0.7394808844191377,40.81,1228708,0.72,0.8382229673093042,144.14,2686520,1.0,1.0,6842523365.069146
712,2018-01-10,174.29,5134310,1.0,1.0,200.2,440250,0.93,0.8346200392271418,18.1955,8672084,1.0,1.0,68.98,71972930,1.0,0.7390163692125781,272.8,9921826,0.83,0.7390163692125781,40.63,1228708,0.72,0.8346200392271418,143.97,2686520,1.0,1.0,6867060898.582605
713,2018-01-11,175.28,5134310,1.0,1.0,200.6,440250,0.93,0.8301510874979247,18.283,8672084,1.0,1.0,69.83,71972930,1.0,0.7388525619712586,270.85,9921826,0.83,0.7388525619712586,40.55,1228708,0.72,0.8301510874979247,144.79,2686520,1.0,1.0,6906810555.874583
714,2018-01-12,177.09,5134310,1.0,1.0,202.05,440250,0.93,0.8232824270365949,18.033,8672084,1.0,1.0,70.5,71972930,1.0,0.7305936073059361,274.9,9921826,0.83,0.7305936073059361,40.45,1228708,0.72,0.8232824270365949,145.76,2686520,1.0,1.0,6915814581.484895
715,2018-01-15,177.09,5134310,1.0,1.0,202.2,440250,0.93,0.8147967082212988,18.033,8672084,1.0,1.0,70.6,71972930,1.0,0.7245064299945662,275.7,9921826,0.83,0.7245064299945662,40.3,1228708,0.72,0.8147967082212988,145.76,2686520,1.0,1.0,6880071200.326254
716,2018-01-16,176.19,5134310,1.0,1.0,201.25,440250,0.93,0.8176280609950534,17.5044,8672084,1.0,1.0,70.49,71972930,1.0,0.7260055176419341,274.0,9921826,0.83,0.7260055176419341,40.04,1228708,0.72,0.8176280609950534,146.86,2686520,1.0,1.0,6868759881.445164
717,2018-01-17,179.1,5134310,1.0,1.0,202.75,440250,0.93,0.8168266285480906,16.6777,8672084,1.0,1.0,70.43,71972930,1.0,0.7228567297961545,269.0,9921826,0.83,0.7228567297961545,40.2,1228708,0.72,0.8168266285480906,146.98,2686520,1.0,1.0,6821411166.20372
718,2018-01-18,179.26,5134310,1.0,1.0,202.85,440250,0.93,0.817026839331672,16.1202,8672084,1.0,1.0,70.93,71972930,1.0,0.7202016564638098,267.0,9921826,0.83,0.7202016564638098,40.33,1228708,0.72,0.817026839331672,146.92,2686520,1.0,1.0,6812103208.053482
719,2018-01-19,178.46,5074012,1.0,1.0,205.15,440250,0.93,0.8180293672542844,15.6299,8672084,1.0,1.0,71.48,71972930,1.0,0.7222041671180442,264.1,9921826,0.83,0.7222041671180442,40.83,1228708,0.72,0.8180293672542844,147.36,2686520,1.0,1.0,6821383274.650227
720,2018-01-22,177.0,5074012,1.0,1.0,205.35,440250,0.93,0.8162265844998572,15.5434,8672084,1.0,1.0,71.96,71972930,1.0,0.7159989976014034,266.3,9921826,0.83,0.7159989976014034,40.37,1228708,0.72,0.8162265844998572,148.14,2686520,1.0,1.0,6807127401.540009
721,2018-01-23,177.04,5074012,1.0,1.0,205.65,440250,0.93,0.8134710811030668,16.2355,8672084,1.0,1.0,72.12,71972930,1.0,0.713368526180625,265.85,9921826,0.83,0.713368526180625,40.24,1228708,0.72,0.8134710811030668,141.83,2686520,1.0,1.0,6782235644.572071
722,2018-01-24,174.22,5074012,1.0,1.0,204.55,440250,0.93,0.8076239702794379,15.8029,8672084,1.0,1.0,72.0,71972930,1.0,0.7030865499542994,261.4,9921826,0.83,0.7030865499542994,39.95,1228708,0.72,0.8076239702794379,142.07,2686520,1.0,1.0,6655829946.96597
723,2018-01-25,171.11,5074012,1.0,1.0,203.65,440250,0.93,0.7998080460689435,15.553,8672084,1.0,1.0,71.25,71972930,1.0,0.6991784653032687,260.55,9921826,0.83,0.6991784653032687,38.9,1228708,0.72,0.7998080460689435,144.4,2686520,1.0,1.0,6570873475.193721
724,2018-01-26,171.51,5074012,1.0,1.0,204.1,440250,0.93,0.8042787630192625,15.505,8672084,1.0,1.0,71.26,71972930,1.0,0.7050694493407601,262.9,9921826,0.83,0.7050694493407601,39.03,1228708,0.72,0.8042787630192625,145.33,2686520,1.0,1.0,6632754353.493694
725,2018-01-29,167.96,5074012,1.0,1.0,204.3,440250,0.93,0.809290656739368,15.6491,8672084,1.0,1.0,71.55,71972930,1.0,0.7110605468055605,260.25,9921826,0.83,0.7110605468055605,38.79,1228708,0.72,0.809290656739368,143.68,2686520,1.0,1.0,6655066546.501442
726,2018-01-30,166.97,5074012,1.0,1.0,203.95,440250,0.93,0.8057043870603876,15.3319,8672084,1.0,1.0,70.52,71972930,1.0,0.7083658000991713,257.5,9921826,0.83,0.7083658000991713,38.15,1228708,0.72,0.8057043870603876,142.43,2686520,1.0,1.0,6554732551.800241
727,2018-01-31,167.43,5074012,1.0,1.0,203.85,440250,0.93,0.8027292795504717,15.5434,8682575,1.0,1.0,69.51,72070210,1.0,0.7032101543546289,255.45,9921900,0.83,0.7032101543546289,38.03,1229200,0.72,0.8027292795504717,138.19,2686520,1.0,1.0,6451892738.462603
728,2018-02-01,167.78,5074012,1.0,1.0,201.45,440250,0.93,0.8018924662202799,15.3992,8682575,1.0,1.0,69.32,72070210,1.0,0.7024198363361781,256.0,9921900,0.83,0.7024198363361781,37.47,1229200,0.72,0.8018924662202799,140.02,2686520,1.0,1.0,6443990819.897915
729,2018-02-02,160.5,5074012,1.0,1.0,200.0,440250,0.93,0.804052424218059,15.034,8682575,1.0,1.0,68.75,72070210,1.0,0.7080147267063155,250.35,9921900,0.83,0.7080147267063155,37.3,1229200,0.72,0.804052424218059,137.68,2686520,1.0,1.0,6374964570.920111
730,2018-02-05,156.49,5074012,1.0,1.0,197.16,440250,0.93,0.8051529790660226,14.3322,8682575,1.0,1.0,68.11,72070210,1.0,0.7133176403452458,246.9,9921900,0.83,0.7133176403452458,36.94,1229200,0.72,0.8051529790660226,130.39,2686520,1.0,1.0,6311913179.140966
731,2018-02-06,163.03,5074012,1.0,1.0,192.5,440250,0.93,0.810077362388108,14.6783,8682575,1.0,1.0,66.17,72070210,1.0,0.7190364911019235,239.0,9921900,0.83,0.7190364911019235,37.37,1229200,0.72,0.810077362388108,131.83,2686520,1.0,1.0,6243680160.0422535
732,2018-02-07,159.54,5074012,1.0,1.0,195.5,440250,0.93,0.8134379956887786,14.6591,8682575,1.0,1.0,67.36,72070210,1.0,0.7203313524221142,241.3,9921900,0.83,0.7203313524221142,37.83,1229200,0.72,0.8134379956887786,131.42,2686520,1.0,1.0,6310555505.592588
733,2018-02-08,155.15,5074012,1.0,1.0,189.22,440250,0.93,0.8158270446665308,13.8901,8682575,1.0,1.0,67.6,72070210,1.0,0.7143877696813831,235.5,9921900,0.83,0.7143877696813831,36.43,1229200,0.72,0.8158270446665308,126.36,2686520,1.0,1.0,6202742428.165768
734,2018-02-09,156.41,5074012,1.0,1.0,182.92,440250,0.93,0.8164265012042291,14.3611,8682575,1.0,1.0,66.55,72070210,1.0,0.7242702976750923,230.95,9921900,0.83,0.7242702976750923,35.62,1229200,0.72,0.8164265012042291,129.53,2686520,1.0,1.0,6204482518.432761
735,2018-02-12,162.71,5074012,1.0,1.0,189.1,440250,0.93,0.8145975887911372,14.2457,8682575,1.0,1.0,66.47,72070210,1.0,0.7241916211029439,230.4,9921900,0.83,0.7241916211029439,36.57,1229200,0.72,0.8145975887911372,130.27,2686520,1.0,1.0,6232003765.383665
736,2018-02-13,164.34,5074012,1.0,1.0,187.4,440250,0.93,0.8093234056328908,14.1015,8682575,1.0,1.0,66.48,72070210,1.0,0.7205130052597449,225.85,9921900,0.83,0.7205130052597449,36.63,1229200,0.72,0.8093234056328908,129.96,2686520,1.0,1.0,6186009596.588195
737,2018-02-14,167.37,5074012,1.0,1.0,189.6,440250,0.93,0.8060290976504252,14.3226,8682575,1.0,1.0,66.65,72070210,1.0,0.7161271841879118,225.55,9921900,0.83,0.7161271841879118,37.15,1229200,0.72,0.8060290976504252,129.67,2686520,1.0,1.0,6181095889.23609
738,2018-02-15,172.99,5074012,1.0,1.0,190.54,440250,0.93,0.801314155214552,14.2746,8682575,1.0,1.0,67.08,72070210,1.0,0.7113387395077536,225.65,9921900,0.83,0.7113387395077536,36.89,1229200,0.72,0.801314155214552,131.23,2686520,1.0,1.0,6203723879.994568
739,2018-02-16,172.43,5074012,1.0,1.0,190.98,440250,0.93,0.8033096356990802,14.4668,8682575,1.0,1.0,67.73,72070210,1.0,0.7121999857560003,228.4,9921900,0.83,0.7121999857560003,37.37,1229200,0.72,0.8033096356990802,133.15,2682902,1.0,1.0,6263190963.214003
740,2018-02-19,172.43,5074012,1.0,1.0,191.04,440250,0.93,0.8066793046424394,14.4668,8682575,1.0,1.0,67.95,72070210,1.0,0.714617500982599,228.0,9921900,0.83,0.714617500982599,37.14,1229200,0.72,0.8066793046424394,133.15,2682902,1.0,1.0,6288745880.280924
741,2018-02-20,171.85,5074012,1.0,1.0,192.48,440250,0.93,0.810307106393323,14.1688,8682575,1.0,1.0,67.85,72070210,1.0,0.7140307033202428,230.8,9921900,0.83,0.7140307033202428,37.32,1229200,0.72,0.810307106393323,130.87,2682902,1.0,1.0,6285451370.356906
742,2018-02-21,171.07,5074012,1.0,1.0,192.46,440250,0.93,0.8117212549210601,13.9285,8682575,1.0,1.0,69.72,72070210,1.0,0.7153843402367922,232.5,9921900,0.83,0.7153843402367922,37.62,1229200,0.72,0.8117212549210601,129.91,2682902,1.0,1.0,6392819232.045382
743,2018-02-22,172.5,5074012,1.0,1.0,191.7,440250,0.93,0.8116883116883117,14.0535,8682575,1.0,1.0,69.18,72070210,1.0,0.7173858459772589,232.35,9921900,0.83,0.7173858459772589,37.18,1229200,0.72,0.8116883116883117,129.91,2682902,1.0,1.0,6385671992.547942
744,2018-02-23,175.5,5074012,1.0,1.0,191.7,440250,0.93,0.8131734092295183,13.9285,8682575,1.0,1.0,68.65,72070210,1.0,0.71571714858288,244.05,9921900,0.83,0.71571714858288,37.4,1229200,0.72,0.8131734092295183,132.02,2682902,1.0,1.0,6435902683.522366
745,2018-02-26,178.97,5074012,1.0,1.0,192.78,440250,0.93,0.8138351983723296,14.0823,8683512,1.0,1.0,68.55,72070210,1.0,0.717540271947763,242.8,9921900,0.83,0.717540271947763,37.7,1229200,0.72,0.8138351983723296,132.07,2682902,1.0,1.0,6455768578.599872
746,2018-02-27,178.39,5074012,1.0,1.0,192.56,440250,0.93,0.8170602173380178,13.9381,8683512,1.0,1.0,69.03,72070210,1.0,0.7204091924212953,243.25,9921900,0.83,0.7204091924212953,37.28,1229200,0.72,0.8170602173380178,131.67,2682640,1.0,1.0,6497952075.411735
747,2018-02-28,178.12,5074012,1.0,1.0,192.52,440250,0.93,0.819907350469397,13.5632,8683512,1.0,1.0,68.8,72086430,1.0,0.7257684073012302,239.8,9921901,0.83,0.7257684073012302,37.59,1229224,0.72,0.819907350469397,129.88,2682640,1.0,1.0,6494612464.569681
748,2018-03-01,175.0,5074012,1.0,1.0,187.8,440250,0.93,0.8211191854497679,13.4767,8683512,1.0,1.0,68.32,72086430,1.0,0.7287567409998542,240.0,9921901,0.82,0.7287567409998542,36.4,1229224,0.72,0.8211191854497679,127.28,2682640,1.0,1.0,6448092549.12616
749,2018-03-02,176.21,5074012,1.0,1.0,184.44,440250,0.93,0.8123146907111816,13.5728,8683512,1.0,1.0,67.0,72086430,1.0,0.7261636772928618,236.25,9921901,0.82,0.7261636772928618,36.52,1229224,0.72,0.8123146907111816,128.82,2682640,1.0,1.0,6348119425.461004
750,2018-03-05,176.82,5074012,1.0,1.0,189.02,440250,0.93,0.8112273870365864,13.8612,8683512,1.0,1.0,67.0,72086430,1.0,0.7222302470027444,238.4,9921901,0.82,0.7222302470027444,37.15,1229224,0.72,0.8112273870365864,129.79,2682640,1.0,1.0,6344252646.477337
751,2018-03-06,176.67,5074012,1.0,1.0,187.7,440250,0.93,0.8064516129032259,14.0727,8683512,1.0,1.0,66.56,72086430,1.0,0.7202794684337523,238.15,9921901,0.82,0.7202794684337523,36.83,1229224,0.72,0.8064516129032259,128.22,2682640,1.0,1.0,6302408998.477829
752,2018-03-07,175.03,5074012,1.0,1.0,188.46,440250,0.93,0.8062890546260834,13.9477,8683512,1.0,1.0,67.25,72086430,1.0,0.7197092374680628,238.35,9921901,0.82,0.7197092374680628,36.77,1229224,0.72,0.8062890546260834,129.04,2682640,1.0,1.0,6328520533.083817
753,2018-03-08,176.94,5074012,1.0,1.0,189.66,440250,0.93,0.8111286855659651,13.9574,8683512,1.0,1.0,67.5,72080420,1.0,0.723091941140316,240.55,9921901,0.82,0.723091941140316,37.77,1229224,0.72,0.8111286855659651,132.06,2682640,1.0,1.0,6396684146.019221
754,2018-03-09,179.98,5074012,1.0,1.0,189.92,440250,0.93,0.8117212549210601,14.3611,8683512,1.0,1.0,67.29,72074430,1.0,0.7211365111415591,239.4,9921901,0.82,0.7211365111415591,37.23,1229224,0.72,0.8117212549210601,133.8,2682640,1.0,1.0,6388752140.287468
755,2018-03-12,181.72,5074012,1.0,1.0,190.06,440250,0.93,0.8117871494094249,14.5149,8683512,1.0,1.0,67.5,72068420,1.0,0.7195279896387969,235.0,9921901,0.82,0.7195279896387969,37.45,1229224,0.72,0.8117871494094249,132.63,2682640,1.0,1.0,6369896295.608656
756,2018-03-13,179.97,5074012,1.0,1.0,185.36,440250,0.93,0.8066467693796886,13.8708,8683512,1.0,1.0,66.94,72062430,1.0,0.7149751546133772,227.15,9921901,0.82,0.7149751546133772,36.34,1229224,0.72,0.8066467693796886,134.35,2682640,1.0,1.0,6251464785.718291
757,2018-03-14,178.44,5074012,1.0,1.0,185.34,440250,0.93,0.809094219021805,13.717,8683512,1.0,1.0,66.69,72056420,1.0,0.7170771933598652,225.5,9921901,0.82,0.7170771933598652,36.31,1229224,0.72,0.809094219021805,132.32,2682640,1.0,1.0,6228349022.600643
758,2018-03-15,178.65,5074012,1.0,1.0,188.32,440250,0.93,0.8116553711294184,13.8035,8683512,1.0,1.0,66.8,72051420,1.0,0.7170000717000071,224.95,9921901,0.82,0.7170000717000071,36.78,1229224,0.72,0.8116553711294184,133.06,2682640,1.0,1.0,6235478531.104517
759,2018-03-16,178.02,5074012,1.0,1.0,190.0,440250,0.93,0.8143322475570033,13.7555,8683512,1.0,1.0,67.5,72046660,1.0,0.7184424168402903,227.85,9921901,0.82,0.7184424168402903,37.04,1229224,0.72,0.8143322475570033,133.68,2682640,1.0,1.0,6297106858.160603
760,2018-03-19,175.3,5074012,1.0,1.0,186.44,440250,0.93,0.8110300081103,13.5248,8683512,1.0,1.0,67.13,72042660,1.0,0.7127329745910695,225.7,9921901,0.82,0.7127329745910695,36.26,1229224,0.72,0.8110300081103,130.24,2682640,1.0,1.0,6199958661.903557
761,2018-03-20,175.24,5074012,1.0,1.0,189.96,440250,0.93,0.8148963044452594,13.1114,8683512,1.0,1.0,67.87,72040030,1.0,0.7135976023120562,223.5,9921901,0.82,0.7135976023120562,36.55,1229224,0.72,0.8148963044452594,131.21,2682640,1.0,1.0,6231381516.159327
762,2018-03-21,171.27,5074012,1.0,1.0,188.74,440250,0.93,0.8151620134501733,13.3422,8683512,1.0,1.0,67.16,72037540,1.0,0.7109847138286527,221.95,9921901,0.82,0.7109847138286527,36.3,1229224,0.72,0.8151620134501733,131.19,2682640,1.0,1.0,6149652639.321501
763,2018-03-22,168.85,5074012,1.0,1.0,184.92,440250,0.93,0.8124466831864159,12.8327,8683512,1.0,1.0,66.06,72035550,1.0,0.7094714437743881,218.85,9921901,0.82,0.7094714437743881,35.87,1229224,0.72,0.8124466831864159,127.38,2682640,1.0,1.0,6036590966.685265
764,2018-03-23,164.94,5074012,1.0,1.0,180.04,440250,0.93,0.8090614886731392,12.5635,8683512,1.0,1.0,64.76,72033060,1.0,0.7067137809187279,219.25,9921901,0.82,0.7067137809187279,35.06,1229224,0.72,0.8090614886731392,125.1,2682640,1.0,1.0,5923709173.473283
765,2018-03-26,172.77,5074012,1.0,1.0,180.34,440250,0.93,0.8037293039704227,12.3905,8683512,1.0,1.0,64.64,72031040,1.0,0.7029876977152899,218.15,9921901,0.82,0.7029876977152899,34.71,1229224,0.72,0.8037293039704227,127.39,2682640,1.0,1.0,5930882826.145079
766,2018-03-27,168.34,5074012,1.0,1.0,182.12,440250,0.93,0.8067769261799113,12.9192,8683512,1.0,1.0,65.03,72029500,1.0,0.7071635669330316,222.1,9921901,0.82,0.7071635669330316,35.18,1229224,0.72,0.8067769261799113,127.21,2682640,1.0,1.0,5983131090.270461
767,2018-03-28,166.48,5074012,1.0,1.0,183.48,440250,0.93,0.8096510404015869,13.1499,8683512,1.0,1.0,64.91,72020000,1.0,0.70916956244238,225.75,9921901,0.82,0.70916956244238,35.04,1229224,0.72,0.8096510404015869,127.45,2682640,1.0,1.0,6004508564.36069
768,2018-03-29,167.78,5074012,1.0,1.0,184.58,440250,0.93,0.8131072895068504,12.9576,8683512,1.0,1.0,64.66,72164260,1.0,0.71285999429712,227.5,9921901,0.82,0.71285999429712,35.65,1234086,0.72,0.8131072895068504,128.15,2682640,1.0,1.0,6040580614.741211
769,2018-03-30,167.78,5074012,1.0,1.0,184.58,440250,0.93,0.8131072895068504,12.9576,8683512,1.0,1.0,64.66,72164260,1.0,0.71285999429712,227.5,9921901,0.82,0.71285999429712,35.65,1234086,0.72,0.8131072895068504,128.15,2682640,1.0,1.0,6040580614.741211
770,2018-04-02,166.68,5074012,1.0,1.0,184.58,440250,0.93,0.8123806815873919,12.6116,8685337,1.0,1.0,64.66,72164260,0.95,0.7115918309257809,227.5,9921901,0.82,0.7115918309257809,35.65,1234086,0.73,0.8123806815873919,124.56,2682640,1.0,1.0,5848382420.490417
771,2018-04-03,168.39,5074012,1.0,1.0,184.02,440250,0.93,0.814730324262669,12.6212,8685337,1.0,1.0,65.13,72144220,0.95,0.7119971520113919,225.3,9921901,0.82,0.7119971520113919,35.01,1234086,0.73,0.814730324262669,128.35,2682640,1.0,1.0,5878767543.5272045
772,2018-04-04,171.61,5074012,1.0,1.0,182.88,440250,0.93,0.8130742336775347,12.7654,8685337,1.0,1.0,65.16,72135520,0.95,0.7100003550001776,226.0,9921901,0.82,0.7100003550001776,34.98,1234086,0.73,0.8130742336775347,130.41,2682640,1.0,1.0,5893853556.32457
773,2018-04-05,172.8,5074012,1.0,1.0,187.64,440250,0.93,0.8177617859917407,12.9096,8685337,1.0,1.0,66.18,72132220,0.95,0.7144898542440697,232.25,9921901,0.82,0.7144898542440697,35.97,1234086,0.73,0.8177617859917407,130.71,2682640,1.0,1.0,6019198443.832461
774,2018-04-06,168.38,5074012,1.0,1.0,186.34,440250,0.93,0.8155609020103576,12.5539,8685337,1.0,1.0,66.32,72125500,0.95,0.7099751508697195,234.55,9921901,0.82,0.7099751508697195,36.05,1234086,0.73,0.8155609020103576,128.1,2682640,1.0,1.0,5976855527.537243
775,2018-04-09,170.05,5074012,1.0,1.0,187.42,440250,0.93,0.8122816992933148,12.3328,8685337,1.0,1.0,66.65,72119100,0.95,0.7078894276713977,235.05,9921901,0.82,0.7078894276713977,35.9,1234086,0.73,0.8122816992933148,129.48,2682640,1.0,1.0,5992144633.068355
776,2018-04-10,173.25,5074012,1.0,1.0,188.44,440250,0.93,0.8097165991902834,12.5443,8685337,1.0,1.0,67.06,72111940,0.95,0.7055171440666008,238.45,9921901,0.82,0.7055171440666008,36.51,1234086,0.73,0.8097165991902834,130.25,2682640,1.0,1.0,6036430565.457021
777,2018-04-11,172.44,5074012,1.0,1.0,186.06,440250,0.93,0.8074609390770721,12.4674,8685337,1.0,1.0,67.01,72105120,0.95,0.7039279177812192,238.9,9921901,0.82,0.7039279177812192,36.16,1234086,0.73,0.8074609390770721,129.63,2682640,1.0,1.0,6018176147.779204
778,2018-04-12,174.14,5074012,1.0,1.0,188.42,440250,0.93,0.811853054597118,12.6693,8685337,1.0,1.0,68.15,72101280,0.95,0.7026419336706015,240.5,9921901,0.82,0.7026419336706015,36.52,1234086,0.73,0.811853054597118,130.43,2682640,1.0,1.0,6087665818.817879
779,2018-04-13,174.73,5074012,1.0,1.0,189.0,440250,0.93,0.8112273870365864,12.9673,8685337,1.0,1.0,68.18,72093570,0.95,0.701877522372346,241.5,9921901,0.82,0.701877522372346,36.5,1234086,0.73,0.8112273870365864,130.62,2682640,1.0,1.0,6095604803.857415
780,2018-04-16,175.82,5074012,1.0,1.0,189.98,440250,0.93,0.8086362349896898,12.8135,8685337,1.0,1.0,67.68,72078400,0.95,0.6978367062107467,242.7,9921901,0.82,0.6978367062107467,36.56,1234086,0.73,0.8086362349896898,131.76,2682640,1.0,1.0,6058367324.60454
781,2018-04-17,178.24,5074012,1.0,1.0,191.92,440250,0.93,0.810077362388108,13.2556,8685337,1.0,1.0,67.66,72071900,0.95,0.6989585517578807,243.0,9921901,0.82,0.6989585517578807,37.23,1234086,0.73,0.810077362388108,130.54,2682640,1.0,1.0,6080376350.633512
782,2018-04-18,177.84,5074012,1.0,1.0,192.7,440250,0.93,0.8079502302658156,13.1307,8685337,1.0,1.0,67.62,72066910,0.95,0.7025185289262004,243.0,9921901,0.82,0.7025185289262004,37.78,1234086,0.73,0.8079502302658156,127.72,2682640,1.0,1.0,6091497598.134202
783,2018-04-19,172.8,5074012,1.0,1.0,192.06,440250,0.93,0.8087670346556673,13.4479,8685337,1.0,1.0,66.09,72049790,0.95,0.7030865499542994,240.3,9921901,0.82,0.7030865499542994,37.75,1234086,0.73,0.8087670346556673,127.55,2682640,1.0,1.0,5981986337.906971
784,2018-04-20,165.72,4915138,1.0,1.0,193.26,440250,0.93,0.8144317302602109,13.9766,8685337,1.0,1.0,65.7,72038020,0.95,0.7131141695785495,241.8,9921901,0.82,0.7131141695785495,37.7,1234086,0.73,0.8144317302602109,126.66,2682640,1.0,1.0,5977048887.951261
785,2018-04-23,165.24,4915138,1.0,1.0,195.24,440250,0.93,0.8182971236856101,13.9574,8685337,1.0,1.0,66.44,72032380,0.95,0.7168972686214066,243.8,9921901,0.82,0.7168972686214066,38.04,1234086,0.73,0.8182971236856101,126.83,2682640,1.0,1.0,6048497956.582394
786,2018-04-24,162.94,4915138,1.0,1.0,193.72,440250,0.93,0.8186990871505179,14.1112,8685337,1.0,1.0,66.12,72019650,0.95,0.7161015431988256,240.8,9921901,0.82,0.7161015431988256,37.67,1234086,0.73,0.8186990871505179,126.19,2682640,1.0,1.0,5997147196.160986
787,2018-04-25,163.65,4915138,1.0,1.0,193.08,440250,0.93,0.8215239268843706,13.5056,8685337,1.0,1.0,65.0,72002300,0.95,0.7175660160734788,239.05,9921901,0.82,0.7175660160734788,36.08,1234086,0.73,0.8215239268843706,126.76,2682640,1.0,1.0,5939356526.489025
788,2018-04-26,164.22,4915138,1.0,1.0,194.7,440250,0.93,0.825559316436886,13.8228,8685337,1.0,1.0,64.9,71991870,0.95,0.7177462766911896,245.45,9921901,0.82,0.7177462766911896,35.99,1234086,0.73,0.825559316436886,128.01,2682150,1.0,1.0,5982288640.489044
789,2018-04-27,162.32,4915138,1.0,1.0,195.0,440250,0.93,0.8263438416725198,13.8228,8685337,1.0,1.0,64.79,71980540,0.95,0.724821512702497,248.0,9921901,0.82,0.724821512702497,36.09,1234086,0.73,0.8263438416725198,128.27,2682150,1.0,1.0,6028523999.723703
790,2018-04-30,165.26,4915138,1.0,1.0,196.2,440250,0.93,0.8276775368316505,13.5248,8685337,1.0,1.0,64.66,71981540,0.95,0.7260318727992159,249.45,9921901,0.82,0.7260318727992159,36.16,1234086,0.73,0.8276775368316505,126.49,2682150,1.0,1.0,6046180898.151346
791,2018-05-01,169.1,4915138,1.0,1.0,196.2,440250,0.93,0.8340631385795905,13.5056,8685337,1.0,1.0,64.34,71970050,1.0,0.7355915995439332,245.0,9921901,0.88,0.7355915995439332,36.16,1234086,0.73,0.8340631385795905,126.01,2682150,1.0,1.0,6360344850.946221
792,2018-05-02,176.57,4915138,1.0,1.0,199.0,440250,0.93,0.8363651570275582,13.6305,8685337,1.0,1.0,64.33,71960190,1.0,0.735348187366718,242.25,9921901,0.88,0.735348187366718,36.33,1234086,0.73,0.8363651570275582,123.5,2682150,1.0,1.0,6372460420.596939
